124,貓貓餵食,陳焦糖,69,1282,2000-08-15,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
125,貓砂清理,羅辛何,89,3562,2018-03-02,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
126,遛狗GOGO,楊小慧,36,1182,2019-12-26,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
127,人寵關係,陳曉東,47,652,2019-12-09,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
128,貓耳照顧,汪東河,90,1602,2014-07-06,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
129,導盲犬導論,陳家豪,37,362,2018-05-24,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=WK_-Pv4UWR4&ab_channel=%E6%8B%89%E5%A7%86%E6%9C%89%E5%B9%BE%E5%99%99
130,寵物安心感,林志成,48,482,2007-10-11,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=DYijuygHYA4&ab_channel=RVT%E5%A4%A7%E7%AB%B9%E5%AD%92
131,獸醫導論,林宜靜,91,1183,2015-05-29,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=_6vn5Jh31aM&ab_channel=%E6%9D%8E%E5%96%9C%E7%8C%AB
132,飼主導論,劉育華,38,653,2016-03-14,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=vbhlSn0jyX8&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
133,聆聽寵物心聲,陳雅婷,49,1603,2010-08-12,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=2Yqtm1lVMbk&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
134,狗狗刷牙,陳秋星,92,363,2008-05-25,english,english,寵物照護,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
135,遛狗GOGO,李俊妮,39,483,2005-10-04,english,english,寵物訓練,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
136,人寵關係,蔡宛州,50,1184,2014-07-09,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
137,狗狗刷牙,周怡芃,93,654,2012-05-27,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
138,導盲犬導論,鄧郁婷,40,1604,2005-08-08,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
139,人寵關係,蘇家祥,51,364,2021-09-07,english,english,人寵關係,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
140,獸醫導論,吳柏伯,94,484,2014-09-06,english,english,寵物照護,https://www.youtube.com/watch?v=WK_-Pv4UWR4&ab_channel=%E6%8B%89%E5%A7%86%E6%9C%89%E5%B9%BE%E5%99%100
141,狗狗上廁所訓練,張家瑋,41,1185,2010-12-15,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=DYijuygHYA4&ab_channel=RVT%E5%A4%A7%E7%AB%B9%E5%AD%93
142,人寵關係,楊俊偉,52,2003,2001-03-08,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=_6vn5Jh31aM&ab_channel=%E6%9D%8E%E5%96%9C%E7%8C%AB
143,狗狗接飛盤,李育修,90,1283,2000-02-07,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=vbhlSn0jyX8&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
144,貓狗相處,梁佩儒,37,3563,2010-03-03,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=2Yqtm1lVMbk&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
145,狗狗上廁所訓練,侯隆杰,48,1183,2005-08-03,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
146,聆聽寵物心聲,劉玟光,91,653,2017-05-05,english,english,人寵關係,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
147,狗狗接飛盤,張春泰,38,1603,2018-05-04,english,english,寵物訓練,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
148,人寵關係,張建宏,49,363,2011-11-06,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
149,狗狗接飛盤,林佳定,92,483,2003-04-24,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
150,寵物導論,張惠仁,39,1184,2014-11-17,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
151,貓狗馬戲團導論,蔡欣樺,50,654,2016-07-22,english,english,寵物訓練,https://www.youtube.com/watch?v=WK_-Pv4UWR4&ab_channel=%E6%8B%89%E5%A7%86%E6%9C%89%E5%B9%BE%E5%99%101
152,人寵關係,楊哲榮,93,1604,2000-01-07,english,english,人寵關係,https://www.youtube.com/watch?v=DYijuygHYA4&ab_channel=RVT%E5%A4%A7%E7%AB%B9%E5%AD%94
153,狗狗上廁所訓練,陳俊賢,40,364,2001-06-01,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=_6vn5Jh31aM&ab_channel=%E6%9D%8E%E5%96%9C%E7%8C%AB
154,人寵關係,程恭其,51,484,2001-02-27,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=vbhlSn0jyX8&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
155,狗狗上廁所訓練,邱秀玲,94,1185,2019-09-29,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=2Yqtm1lVMbk&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
156,貓狗疫苗,林湘緯,41,655,2010-10-29,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
157,狗狗上廁所訓練,吳原水,52,1605,2003-01-24,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
158,貓狗陪伴,林筱婷,95,365,2018-04-18,english,english,人寵關係,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
159,聆聽寵物心聲,梁冠德,42,485,2015-05-18,english,english,寵物照護,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
160,聆聽寵物,謝宛君,53,1186,2021-06-06,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
161,狗狗上廁所訓練,張淑奇,91,2004,2005-05-05,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
162,貓狗相處,林雅雯,38,1284,2013-12-24,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=WK_-Pv4UWR4&ab_channel=%E6%8B%89%E5%A7%86%E6%9C%89%E5%B9%BE%E5%99%102
163,狗狗刷牙,黃芳儀,49,3564,2020-09-19,english,english,寵物照護,https://www.youtube.com/watch?v=DYijuygHYA4&ab_channel=RVT%E5%A4%A7%E7%AB%B9%E5%AD%95
164,狗狗刷牙,游乃政,92,1184,2018-02-19,english,english,寵物照護,https://www.youtube.com/watch?v=_6vn5Jh31aM&ab_channel=%E6%9D%8E%E5%96%9C%E7%8C%AB
165,狗狗上廁所訓練,謝伶盛,39,654,2004-05-26,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=vbhlSn0jyX8&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
166,人寵關係,梁依珮,50,1604,2021-12-30,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=2Yqtm1lVMbk&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
167,聆聽寵物,李家宏,93,364,2004-01-25,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
168,遛狗GOGO,林奕書,40,484,2014-02-24,english,english,寵物照護,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
169,狗狗上廁所訓練,蘇璇岳,90,1185,2020-11-26,english,english,寵物訓練,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
170,飼主導論,曹人一,37,655,2017-01-11,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
171,貓咪陪伴,周淑媛,48,1605,2005-06-16,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
172,貓咪陪伴,李淑卿,91,365,2001-03-22,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
173,狗飼主陪伴學,郭雯婷,38,485,2018-05-21,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=WK_-Pv4UWR4&ab_channel=%E6%8B%89%E5%A7%86%E6%9C%89%E5%B9%BE%E5%99%103
174,飼主導論,張怡靜,49,1186,2015-05-08,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=DYijuygHYA4&ab_channel=RVT%E5%A4%A7%E7%AB%B9%E5%AD%96
175,狗狗刷牙,王育菁,92,656,2008-01-13,english,english,寵物照護,https://www.youtube.com/watch?v=_6vn5Jh31aM&ab_channel=%E6%9D%8E%E5%96%9C%E7%8C%AB
176,狗狗刷牙,張瑜甫,39,1606,2011-09-22,english,english,寵物照護,https://www.youtube.com/watch?v=vbhlSn0jyX8&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
177,狗狗上廁所訓練,林禹火,50,366,2011-11-09,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=2Yqtm1lVMbk&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
178,人寵關係,陳淑惠,93,486,2003-12-23,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
179,貓耳照顧,蔡宜霞,40,1187,2002-02-15,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
180,貓耳照顧,張惠君,51,2005,2021-09-11,english,english,寵物照護,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
181,狗狗上廁所訓練,劉瑋婷,94,1285,2019-10-16,english,english,寵物訓練,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
182,貓咪陪伴,陳亭宏,41,3565,2009-07-31,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
183,狗狗刷牙,陳柏青,52,1185,2012-04-03,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
184,狗狗上廁所訓練,蔡喜名,77,2003,2020-12-17,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
185,貓貓餵食,陳焦糖,70,1283,2000-08-16,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
186,貓砂清理,羅辛何,90,3563,2018-03-03,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
187,遛狗GOGO,楊小慧,37,1183,2019-12-27,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
188,人寵關係,陳曉東,48,653,2019-12-10,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
189,貓耳照顧,汪東河,91,1603,2014-07-07,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
190,導盲犬導論,陳家豪,38,363,2018-05-25,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=WK_-Pv4UWR4&ab_channel=%E6%8B%89%E5%A7%86%E6%9C%89%E5%B9%BE%E5%99%100
191,寵物安心感,林志成,49,483,2007-10-12,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=DYijuygHYA4&ab_channel=RVT%E5%A4%A7%E7%AB%B9%E5%AD%93
192,獸醫導論,林宜靜,92,1184,2015-05-30,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=_6vn5Jh31aM&ab_channel=%E6%9D%8E%E5%96%9C%E7%8C%AB
193,飼主導論,劉育華,39,654,2016-03-15,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=vbhlSn0jyX8&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
194,聆聽寵物心聲,陳雅婷,50,1604,2010-08-13,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=2Yqtm1lVMbk&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
195,狗狗刷牙,陳秋星,93,364,2008-05-26,english,english,寵物照護,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
196,遛狗GOGO,李俊妮,40,484,2005-10-05,english,english,寵物訓練,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
197,人寵關係,蔡宛州,51,1185,2014-07-10,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
198,狗狗刷牙,周怡芃,94,655,2012-05-28,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
199,導盲犬導論,鄧郁婷,41,1605,2005-08-09,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
200,人寵關係,蘇家祥,52,365,2021-09-08,english,english,人寵關係,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
201,獸醫導論,吳柏伯,95,485,2014-09-07,english,english,寵物照護,https://www.youtube.com/watch?v=WK_-Pv4UWR4&ab_channel=%E6%8B%89%E5%A7%86%E6%9C%89%E5%B9%BE%E5%99%101
202,狗狗上廁所訓練,張家瑋,42,1186,2010-12-16,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=DYijuygHYA4&ab_channel=RVT%E5%A4%A7%E7%AB%B9%E5%AD%94
203,人寵關係,楊俊偉,53,2004,2001-03-09,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=_6vn5Jh31aM&ab_channel=%E6%9D%8E%E5%96%9C%E7%8C%AB
204,狗狗接飛盤,李育修,91,1284,2000-02-08,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=vbhlSn0jyX8&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
205,貓狗相處,梁佩儒,38,3564,2010-03-04,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=2Yqtm1lVMbk&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
206,狗狗上廁所訓練,侯隆杰,49,1184,2005-08-04,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
207,聆聽寵物心聲,劉玟光,92,654,2017-05-06,english,english,人寵關係,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
208,狗狗接飛盤,張春泰,39,1604,2018-05-05,english,english,寵物訓練,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
209,人寵關係,張建宏,50,364,2011-11-07,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
210,狗狗接飛盤,林佳定,93,484,2003-04-25,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
211,寵物導論,張惠仁,40,1185,2014-11-18,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
212,貓狗馬戲團導論,蔡欣樺,51,655,2016-07-23,english,english,寵物訓練,https://www.youtube.com/watch?v=WK_-Pv4UWR4&ab_channel=%E6%8B%89%E5%A7%86%E6%9C%89%E5%B9%BE%E5%99%102
213,人寵關係,楊哲榮,94,1605,2000-01-08,english,english,人寵關係,https://www.youtube.com/watch?v=DYijuygHYA4&ab_channel=RVT%E5%A4%A7%E7%AB%B9%E5%AD%95
214,狗狗上廁所訓練,陳俊賢,41,365,2001-06-02,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=_6vn5Jh31aM&ab_channel=%E6%9D%8E%E5%96%9C%E7%8C%AB
215,人寵關係,程恭其,52,485,2001-02-28,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=vbhlSn0jyX8&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
216,狗狗上廁所訓練,邱秀玲,95,1186,2019-09-30,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=2Yqtm1lVMbk&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
217,貓狗疫苗,林湘緯,42,656,2010-10-30,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
218,狗狗上廁所訓練,吳原水,53,1606,2003-01-25,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
219,貓狗陪伴,林筱婷,96,366,2018-04-19,english,english,人寵關係,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
220,聆聽寵物心聲,梁冠德,43,486,2015-05-19,english,english,寵物照護,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
221,聆聽寵物,謝宛君,54,1187,2021-06-07,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
222,狗狗上廁所訓練,張淑奇,92,2005,2005-05-06,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
223,貓狗相處,林雅雯,39,1285,2013-12-25,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=WK_-Pv4UWR4&ab_channel=%E6%8B%89%E5%A7%86%E6%9C%89%E5%B9%BE%E5%99%103
224,狗狗刷牙,黃芳儀,50,3565,2020-09-20,english,english,寵物照護,https://www.youtube.com/watch?v=DYijuygHYA4&ab_channel=RVT%E5%A4%A7%E7%AB%B9%E5%AD%96
225,狗狗刷牙,游乃政,93,1185,2018-02-20,english,english,寵物照護,https://www.youtube.com/watch?v=_6vn5Jh31aM&ab_channel=%E6%9D%8E%E5%96%9C%E7%8C%AB
226,狗狗上廁所訓練,謝伶盛,40,655,2004-05-27,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=vbhlSn0jyX8&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
227,人寵關係,梁依珮,51,1605,2021-12-31,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=2Yqtm1lVMbk&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
228,聆聽寵物,李家宏,94,365,2004-01-26,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
229,遛狗GOGO,林奕書,41,485,2014-02-25,english,english,寵物照護,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
230,狗狗上廁所訓練,蘇璇岳,91,1186,2020-11-27,english,english,寵物訓練,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
231,飼主導論,曹人一,38,656,2017-01-12,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
232,貓咪陪伴,周淑媛,49,1606,2005-06-17,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
233,貓咪陪伴,李淑卿,92,366,2001-03-23,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
234,狗飼主陪伴學,郭雯婷,39,486,2018-05-22,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=WK_-Pv4UWR4&ab_channel=%E6%8B%89%E5%A7%86%E6%9C%89%E5%B9%BE%E5%99%104
235,飼主導論,張怡靜,50,1187,2015-05-09,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=DYijuygHYA4&ab_channel=RVT%E5%A4%A7%E7%AB%B9%E5%AD%97
236,狗狗刷牙,王育菁,93,657,2008-01-14,english,english,寵物照護,https://www.youtube.com/watch?v=_6vn5Jh31aM&ab_channel=%E6%9D%8E%E5%96%9C%E7%8C%AB
237,狗狗刷牙,張瑜甫,40,1607,2011-09-23,english,english,寵物照護,https://www.youtube.com/watch?v=vbhlSn0jyX8&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
238,狗狗上廁所訓練,林禹火,51,367,2011-11-10,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=2Yqtm1lVMbk&ab_channel=%E8%A8%B1%E4%BC%AF%26%E7%B0%A1%E8%8A%9D%E2%80%94%E5%80%89%E9%BC%A0%E4%BA%BA
239,人寵關係,陳淑惠,94,487,2003-12-24,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
240,貓耳照顧,蔡宜霞,41,1188,2002-02-16,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
241,貓耳照顧,張惠君,52,2006,2021-09-12,english,english,寵物照護,https://www.youtube.com/watch?v=WsBv8--PX3o&ab_channel=%E7%88%AA%E5%AD%90%E6%AE%BF%E4%B8%8B
242,狗狗上廁所訓練,劉瑋婷,95,1286,2019-10-17,english,english,寵物訓練,https://www.youtube.com/watch?v=ur3NKd91i5I&ab_channel=%E3%80%90%E5%AF%B5%E4%BC%B4%E3%80%91Partners
243,貓咪陪伴,陳亭宏,42,3566,2009-08-01,chinese,chinese,人寵關係,https://www.youtube.com/watch?v=JXcDwFnMI9M&ab_channel=%E5%93%A9%E8%B3%80Genieyang
244,狗狗刷牙,陳柏青,53,1186,2012-04-04,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=7zPHkjzprG4&ab_channel=%E6%88%91%E6%98%AF%E9%A6%99%E8%8F%87Mushroom
245,狗狗上廁所訓練,蔡喜名,78,2004,2020-12-18,chinese,chinese,寵物訓練,https://www.youtube.com/watch?v=zcRvXTjW1RU&ab_channel=%E5%A6%9E%E6%96%B0%E8%81%9E
246,貓貓餵食,陳焦糖,71,1284,2000-08-17,chinese,chinese,寵物照護,https://www.youtube.com/watch?v=h_0XcWmepf4&ab_channel=%E8%90%8C%E5%AE%A0%E8%AE%B0%E4%BA%8Bcutedog
